State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,PPSq,LotArea,ConvertedLot,LotUnit,MarketEstimate,RentEstimate,Price
TN,Cookeville,Shipley Rd,38501,36.217564,-85.53626,4.0,3.0,2800.0,188.92857142857142,2.08,2.08,acres,525500,3028,529000.0
TN,Bristol,Greenfield Pl,37620,36.554478,-82.208916,3.0,2.0,1300.0,184.61153846153846,0.6188713934802571,0.6188713934802571,acres,238100,1814,239995.0
TN,Chattanooga,Sioux Trl,37411,35.022285,-85.2597,4.0,4.0,2450.0,0.0,8276.4,0.19,sqft,419800,2452,0.0
TN,Goodlettsville,Shell Rd,37072,36.40889,-86.66638,3.0,2.0,1080.0,138.88888888888889,1.2,1.2,acres,148700,1814,150000.0
TN,Hermitage,Netherlands Dr,37076,36.197266,-86.59983,3.0,2.0,1134.0,220.4585537918871,0.48,0.48,acres,241700,1944,250000.0
TN,Fayetteville,Tranquility Dr,37334,35.02686,-86.59224,3.0,2.0,1288.0,178.4937888198758,0.5,0.5,acres,228200,1594,229900.0
TN,Rockvale,Buttrey Ct,37153,35.739326,-86.547066,4.0,3.0,2575.0,184.4271844660194,0.7,0.7,acres,nan,2545,474900.0
TN,Eidson,Horton Ford Rd,37731,36.581844,-82.91184,1.0,1.0,576.0,147.56944444444446,0.8800000000000001,0.8800000000000001,acres,nan,895,85000.0
TN,Sevierville,N Ball Hollow Rd,37876,35.843216,-83.38413,0.0,0.0,0.0,nan,7.529999999999999,7.529999999999999,acres,nan,2500,36999.0
TN,Spring Hill,Clara Mathis Rd,37174,35.65948,-86.90987,3.0,2.0,2240.0,222.76741071428572,2.52,2.52,acres,496800,2250,498999.0
TN,Elizabethton,& 167 Hunters Ridge Ln,37643,36.3747,-82.11364,nan,nan,nan,nan,70.0,70.0,acres,nan,nan,10000.0
TN,Clarksville,Proctor Dr,37043,36.511505,-87.3128,4.0,2.0,1536.0,55.338541666666664,8712.0,0.2,sqft,79200,1575,85000.0
TN,Moscow,Liberty Rd,38057,35.07445,-89.36108,4.0,3.0,nan,nan,1.0,1.0,acres,nan,1977,139900.0
TN,Elizabethton,Highway 19e Byp,37643,36.41093,-82.24528,3.0,2.0,1540.0,220.71428571428572,13.71,13.71,acres,336900,1700,339900.0
TN,Antioch,Baby Ruth Ln UNIT 9,37013,36.047523,-86.639015,2.0,3.0,1452.0,189.3939393939394,435.6,0.01,sqft,271700,1849,275000.0
TN,Knoxville,Galahad Dr,37931,35.975643,-84.14229,4.0,3.0,2574.0,200.03885003885003,0.8,0.8,acres,nan,nan,514900.0
TN,Mount Juliet,Gladeville Cir,37122,36.118744,-86.48609,4.0,3.0,2208.0,221.92028985507247,1.2,1.2,acres,475200,2522,490000.0
TN,Knoxville,Goddard Ln,37920,35.864704,-83.899155,3.0,2.0,1440.0,135.41666666666666,2.1,2.1,acres,nan,nan,195000.0
TN,Knoxville,E Churchwell Ave,37917,35.990223,-83.932655,3.0,2.0,1140.0,232.3684210526316,6969.6,0.16,sqft,nan,nan,264900.0
TN,Clarksville,Elwell Rd,37042,36.60479,-87.3753,4.0,2.0,2151.0,174.33751743375174,7840.8,0.18,sqft,nan,nan,375000.0
TN,Portland,S Tunnel Rd,37148,36.478012,-86.46737,4.0,2.0,1650.0,272.6666666666667,5.11,5.11,acres,447900,1841,449900.0
TN,Clarksville,Woodbridge Dr,37042,36.58275,-87.392365,3.0,2.0,1366.0,190.2635431918009,0.25,0.25,acres,258100,1594,259900.0
TN,Pulaski,Willa Cir,38478,35.201935,-87.01491,3.0,3.0,2052.0,209.06432748538012,0.55,0.55,acres,425200,2537,429000.0
TN,Kingsport,& Lonesome Pine Rd,37664,36.540344,-82.42746,3.0,2.0,1900.0,147.3684210526316,1.11,1.11,acres,nan,nan,280000.0
TN,Spencer,Camp Creek Rd,38585,35.72726,-85.31691,3.0,4.0,2072.0,234.0733590733591,1.31,1.31,acres,nan,nan,485000.0
TN,Nashville,27th Ave N #202,37209,36.156193,-86.81684,1.0,1.0,763.0,298.82044560943643,871.2,0.02,sqft,217800,1984,228000.0
TN,Powell,Cricket Rd,37849,36.04376,-84.03295,4.0,2.0,1769.0,214.75409836065575,0.48,0.48,acres,nan,nan,379900.0
TN,Copperhill,Cougar Dr,37317,35.02135,-84.38592,3.0,2.0,2160.0,166.2037037037037,11.3,11.3,acres,321600,2450,359000.0
TN,Bybee,Bear Creek Rd,37713,36.09999,-83.108154,nan,nan,nan,nan,12.7,12.7,acres,nan,1200,55727.0
TN,Nashville,Chickering Rd,37215,36.078186,-86.85884,5.0,10.0,19811.0,2019.0803089192873,49.72,49.72,acres,36876900,176194,40000000.0
TN,Lebanon,Pointe Barton Dr,37087,36.278843,-86.37167,4.0,3.0,2501.0,199.5201919232307,1.05,1.05,acres,476600,2545,499000.0
TN,Byrdstown,Roughshod Hollow Rd,38549,36.593338,-85.21188,2.0,2.0,1124.0,137.83718861209965,0.6599999999999999,0.6599999999999999,acres,140400,1350,154929.0
TN,Newport,North St,37821,35.973858,-83.183586,4.0,2.0,1919.0,135.4872329338197,0.86,0.86,acres,234100,1650,260000.0
TN,Jamestown,Nash Rd,38556,36.286346,-84.87308,3.0,2.0,2380.0,nan,27.76,27.76,acres,nan,nan,nan
TN,Adams,Countrywood Dr LOT 138,37010,36.538387,-87.19898,3.0,3.0,2180.0,206.42201834862385,1.91,1.91,acres,nan,nan,450000.0
TN,Mountain City,Lumpkin Branch Rd,37683,36.413357,-81.79547,3.0,2.0,1510.0,215.2317880794702,0.72,0.72,acres,298600,2500,325000.0
TN,Fairview,Spencer Mill Rd,37062,35.94008,-87.200035,3.0,2.0,2242.0,274.3086529884032,5.0,5.0,acres,606200,2217,615000.0
TN,Goodlettsville,Shaw Rd,37072,36.306973,-86.790375,3.0,2.0,2975.0,60.168067226890756,2.0,2.0,acres,164800,2749,179000.0
TN,Hampton,Highway 19 E,37658,36.24639,-82.189064,4.0,2.0,2712.0,127.21238938053098,6.5,6.5,acres,319200,2350,345000.0
TN,Dickson,Jones Creek Rd,37055,36.113544,-87.30044,3.0,3.0,2856.0,175.07002801120447,6.98,6.98,acres,476700,3092,500000.0
TN,Morristown,Spout Springs Rd,37814,36.24668,-83.312546,3.0,2.0,1782.0,134.6240179573513,1.01,1.01,acres,229000,1900,239900.0
TN,Paris,Alman Cemetery Rd,38242,36.31522,-88.24975,4.0,3.0,2461.0,63.69362047947989,1.03,1.03,acres,147100,1500,156750.0
TN,Savannah,Tennessee St,38372,35.228165,-88.24404,3.0,2.0,nan,nan,0.3,0.3,acres,92700,1594,95000.0
TN,Cottontown,Ben Albert Rd,37048,36.433537,-86.64131,3.0,2.0,1467.0,272.5971370143149,1.6,1.6,acres,398800,1948,399900.0
TN,Morristown,Rouse Rd,37813,36.149136,-83.25992,3.0,2.0,1404.0,242.0940170940171,1.19,1.19,acres,330900,1700,339900.0
TN,Brentwood,Brentwood Poin,37027,35.964508,-86.8233,3.0,3.0,1495.0,264.2140468227425,nan,nan,nan,373400,2250,395000.0
TN,Nashville,Huntington Ridge Dr,37211,36.04826,-86.72554,3.0,3.0,1518.0,227.27272727272728,1742.4,0.04,sqft,341700,2149,345000.0
TN,Ashland City,Abernathy Rd,37015,36.289547,-86.963524,3.0,2.0,1012.0,247.03557312252966,0.7699999999999999,0.7699999999999999,acres,240100,1541,250000.0
TN,Tazewell,Singleton Ln,37879,36.465954,-83.399895,5.0,2.0,1781.0,84.22234699606962,1.0,1.0,acres,nan,nan,150000.0
TN,Hixson,Shirley Ann Trl,37343,35.221264,-85.17476,2.0,2.0,1148.0,243.90243902439025,1.93,1.93,acres,280000,1562,280000.0
TN,Cleveland,Blue Springs Rd,37311,35.090942,-84.9096,3.0,2.0,2000.0,262.5,42.0,42.0,acres,nan,1494,525000.0
TN,Cosby,Cosby Hwy,37722,35.83519,-83.236725,3.0,1.0,1476.0,128.0487804878049,2.9699999999999998,2.9699999999999998,acres,nan,1650,189000.0
TN,Memphis,Kingham Dr,38119,35.07352,-89.83324,4.0,3.0,nan,nan,0.35,0.35,acres,331500,2194,330000.0
TN,Chattanooga,James Ave,37415,35.08951,-85.30709,2.0,1.0,1194.0,184.17085427135677,0.45,0.45,acres,222400,2199,219900.0
TN,Memphis,Central Ave,38111,35.12371,-89.95344,3.0,2.0,nan,nan,10018.800000000001,0.23000000000000004,sqft,278800,1794,269900.0
TN,Loretto,Johnson Ln,38469,35.092636,-87.46122,0.0,0.0,0.0,nan,38.12,38.12,acres,nan,1099,159000.0
TN,Franklin,Old Highway 96,37064,35.927906,-87.08351,5.0,9.0,10626.0,6117.071334462639,383.62,383.62,acres,nan,32029,65000000.0
TN,Cookeville,Highway 70 E,38506,36.107807,-85.40272,4.0,2.0,2688.0,174.8139880952381,5.82,5.82,acres,461800,2455,469900.0
TN,Collierville,E Poplar Ave,38017,35.045864,-89.662315,4.0,2.0,nan,nan,0.62,0.62,acres,431600,1924,429900.0
TN,Crossville,Plateau Rd,38571,36.047497,-85.15988,3.0,2.0,1691.0,162.62566528681253,0.6,0.6,acres,nan,nan,275000.0
TN,Chattanooga,Tunnel Blvd,37411,35.027653,-85.24736,3.0,2.0,2000.0,109.95,7840.799999999999,0.18,sqft,222200,2299,219900.0
TN,Portland,Lindsey Kyla Ct,37148,36.59435,-86.484505,3.0,2.0,1056.0,250.9469696969697,0.55,0.55,acres,264100,1825,265000.0
TN,Petersburg,C Delina Boonshill Rd,37144,35.24157,-86.72479,3.0,2.0,1344.0,197.17261904761904,1.33,1.33,acres,263000,1594,265000.0
TN,Dandridge,Stone Harbor Dr,37725,36.00217,-83.33133,nan,nan,nan,nan,0.6,0.6,acres,nan,nan,99900.0
TN,Gallatin,Lee Etta Dr,37066,36.33494,-86.50851,3.0,2.0,2006.0,198.90329012961118,0.54,0.54,acres,396500,2265,399000.0
TN,Wartrace,Union Ridge Rd,37183,35.515766,-86.269066,2.0,2.0,600.0,231.66666666666666,5.5,5.5,acres,126500,1105,139000.0
TN,Memphis,Barfield Rd,38117,35.135536,-89.91274,5.0,5.0,nan,nan,0.86,0.86,acres,890800,5788,1148000.0
TN,Knoxville,Twin Creek Rd,37920,35.893276,-83.901505,2.0,2.0,1656.0,196.256038647343,4.5,4.5,acres,nan,nan,325000.0
TN,Nashville,Anderson Rd,37217,36.074192,-86.624245,4.0,3.0,1460.0,260.9582191780822,0.26,0.26,acres,365600,2042,380999.0
TN,Memphis,N Star Rd,38134,35.20558,-89.85207,3.0,2.0,nan,nan,0.27,0.27,acres,292300,1700,289000.0
TN,Powell,Tate Trotter Rd,37849,36.059566,-84.00177,3.0,4.0,2640.0,170.41666666666666,1.0,1.0,acres,449200,1875,449900.0
TN,Bluff City,Meadow Lark Ln,37618,36.513134,-82.28126,3.0,2.0,1568.0,190.6887755102041,2.5,2.5,acres,nan,1400,299000.0
TN,Antioch,Ristau Dr,37013,36.006847,-86.64908,3.0,3.0,1339.0,253.84615384615384,5662.8,0.13,sqft,338700,2094,339900.0
TN,Kingsport,Harold Hill Rd,37660,36.505535,-82.57119,3.0,2.0,1696.0,146.16745283018867,0.32999999999999996,0.32999999999999996,acres,246800,1300,247900.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TN,Oakland,Person Rd,38060,35.220856,-89.44484,3.0,2.0,nan,nan,1.65,1.65,acres,331200,1902,349900.0
TN,Memphis,Raleigh Millington Rd,38128,35.25368,-89.93101,4.0,3.0,nan,nan,5662.8,0.13,sqft,184800,1494,184900.0
TN,Crossville,Arnolds Way #6,38571,36.109325,-84.87156,nan,nan,nan,nan,5.1,5.1,acres,nan,nan,32900.0
TN,Knoxville,SW Southdale Rd,37920,35.927406,-83.933136,5.0,3.0,2244.0,118.04812834224599,0.47000000000000003,0.47000000000000003,acres,nan,nan,264900.0
TN,Murfreesboro,Aurora Cir,37127,35.780037,-86.358,2.0,2.0,1560.0,192.30769230769232,435.6,0.01,sqft,nan,2124,300000.0
TN,Chapel Hill,Alyssa Dr,37034,35.64426,-86.755325,3.0,2.0,1442.0,266.99029126213594,0.72,0.72,acres,372800,1749,385000.0
TN,Birchwood,Bluff View Dr,37308,35.355827,-85.041504,3.0,4.0,1560.0,230.12820512820514,1.0,1.0,acres,356300,1849,359000.0
TN,Johnson City,Anderson Rd,37601,36.26499,-82.29588,4.0,3.0,2232.0,163.30645161290323,0.8800000000000001,0.8800000000000001,acres,362800,2500,364500.0
TN,Loudon,Konawa Ln,37774,35.710117,-84.2614,3.0,3.0,2132.0,253.0487804878049,0.33999999999999997,0.33999999999999997,acres,nan,nan,539500.0
TN,Oneida,Pine Creek Rd,37841,36.50912,-84.54504,4.0,2.0,1876.0,279.85074626865674,2.16,2.16,acres,nan,nan,525000.0
TN,Bon Aqua,Chappell Cemetery Rd,37025,35.978287,-87.41645,3.0,3.0,2054.0,158.22784810126583,1.62,1.62,acres,323100,2409,325000.0
TN,Madisonville,Chestua Rd,37354,35.494884,-84.41543,3.0,2.0,1400.0,nan,0.62,0.62,acres,nan,nan,nan
TN,Kingsport,Overlook Rd,37664,36.539116,-82.51733,4.0,2.0,1700.0,152.94117647058823,nan,nan,nan,249900,1999,260000.0
TN,Knoxville,Ponder Rd,37923,35.939186,-84.10254,3.0,3.0,2764.0,162.80752532561505,0.4,0.4,acres,nan,nan,450000.0
TN,Livingston,Jamestown Hwy,38570,36.375954,-85.26191,3.0,3.0,1872.0,145.83279914529913,0.32,0.32,acres,nan,nan,272999.0
TN,Nashville,A Bronte Ave,37216,36.20015,-86.73643,3.0,2.0,1756.0,270.501138952164,1306.8,0.03,sqft,453000,2995,475000.0
TN,Nashville,Priest Lake Dr,37217,36.10153,-86.60625,3.0,3.0,1776.0,160.46734234234233,4791.6,0.11000000000000001,sqft,277300,2161,284990.0
TN,Kingsport,Van Oaks Dr,37665,36.578354,-82.56635,6.0,6.0,2889.0,112.4956732433368,0.48,0.48,acres,315200,3166,325000.0
TN,Gray,Harwood Rd,37615,36.397587,-82.44803,4.0,3.0,3014.0,174.18712674187125,5.17,5.17,acres,524900,2741,525000.0
TN,Maryville,Radnor Rd,37804,35.771492,-83.937744,3.0,3.0,2378.0,182.8847771236333,0.47000000000000003,0.47000000000000003,acres,nan,nan,434900.0
TN,Nashville,Mullen Cir,37217,36.07922,-86.66855,3.0,2.0,1350.0,265.9259259259259,10018.8,0.22999999999999998,sqft,358000,1984,359000.0
TN,Lewisburg,Sugar Tree Dr,37091,35.45234,-86.82627,3.0,2.0,1690.0,68.04733727810651,0.58,0.58,acres,111300,1590,115000.0
TN,Clarksville,Mitchell St,37042,36.551785,-87.373665,4.0,2.0,1650.0,142.42424242424244,0.79,0.79,acres,226900,1599,235000.0
TN,Ooltewah,Wellesley Dr #191,37363,35.05241,-85.082436,4.0,3.0,2519.0,186.39499801508535,8712.0,0.2,sqft,nan,2100,469529.0
TN,Cordova,Crayton Ridge Cv,38018,35.153008,-89.81657,3.0,2.0,nan,nan,6969.6,0.16,sqft,238600,1680,240000.0
TN,Jamestown,Stockton Chapel Rd,38556,36.409924,-84.82657,3.0,4.0,3835.0,0.0,59.8,59.8,acres,nan,nan,0.0
TN,Chattanooga,Vista Dr,37411,35.020763,-85.25055,3.0,2.0,2168.0,230.16605166051662,0.52,0.52,acres,499500,2500,499000.0
TN,Maryville,Lafollette Dr,37801,35.709713,-84.06761,3.0,2.0,1506.0,225.0996015936255,1.0,1.0,acres,nan,nan,339000.0
TN,Nashville,River Walk Dr,37214,36.17793,-86.6387,3.0,3.0,2595.0,210.01926782273603,6969.6,0.16,sqft,542100,2650,545000.0
TN,Nashville,Selena Dr APT J126,37211,36.106457,-86.73253,2.0,2.0,1043.0,210.9300095877277,nan,nan,nan,219100,1524,220000.0
TN,Columbia,Greenview Dr,38401,35.63546,-87.04566,2.0,1.0,1138.0,208.26010544815466,0.645,0.645,acres,224900,1650,237000.0
TN,Nashville,Hobbs Rd,37215,36.10255,-86.83781,5.0,8.0,6750.0,540.7407407407408,0.93,0.93,acres,3578300,7501,3650000.0
TN,Erwin,Temple Hill Rd,37650,36.104397,-82.46396,3.0,2.0,1978.0,164.25682507583417,2.0,2.0,acres,304000,1889,324900.0
TN,Arlington,Osborntown Rd,38002,35.33083,-89.697365,3.0,3.0,nan,nan,4.0,4.0,acres,356100,2199,380000.0
TN,Sweetwater,County Road 322,37874,35.54628,-84.53012,3.0,2.0,1539.0,194.86679662118257,5.05,5.05,acres,nan,nan,299900.0
TN,Unicoi,Golf Course Rd,37692,36.226593,-82.3252,3.0,2.0,1950.0,217.94871794871796,0.97,0.97,acres,422800,1900,425000.0
TN,Speedwell,Hunley Rd,37870,36.502384,-83.758064,3.0,3.0,2900.0,75.86206896551724,5.12,5.12,acres,nan,nan,220000.0
TN,Spring Hill,Lee Rd,37174,35.666935,-86.89939,3.0,2.0,1456.0,199.10714285714286,1.32,1.32,acres,281800,1227,289900.0
TN,Gray,Oak Grove Rd,37615,36.41433,-82.42608,3.0,1.0,1260.0,210.31746031746033,0.45999999999999996,0.45999999999999996,acres,264700,1599,265000.0
TN,Knoxville,Hazelwood Rd,37921,35.9773,-83.98407,3.0,2.0,2000.0,189.95,0.31,0.31,acres,nan,nan,379900.0
TN,Cordova,Chippingham Dr,38016,35.18584,-89.787155,4.0,4.0,nan,nan,0.3,0.3,acres,308000,1999,289900.0
TN,Clarksville,Maplewood Dr,37042,36.588543,-87.42024,3.0,2.0,1186.0,185.4974704890388,0.4,0.4,acres,218100,1400,220000.0
TN,Kingsport,Brickey St,37660,36.57963,-82.49948,2.0,2.0,1636.0,97.79951100244499,0.5968778696051423,0.5968778696051423,acres,150100,1849,160000.0
TN,Crossville,Seminole Cir,38572,35.833454,-85.131584,nan,nan,nan,nan,9.55,9.55,acres,nan,nan,119900.0
TN,Savannah,Burnt Church Rd,38372,35.206184,-88.13144,4.0,2.0,nan,nan,6.01,6.01,acres,263200,1634,279000.0
TN,Byrdstown,Bakers Point Rd,38549,36.607,-85.120476,2.0,2.0,1814.0,151.5986769570011,16.42,16.42,acres,277500,1650,275000.0
TN,Jackson,Beech Bluff Rd,38301,35.61254,-88.70578,2.0,1.0,1088.0,73.4375,1.0,1.0,acres,73200,1098,79900.0
TN,Clarksville,Twelve Oaks Blvd,37042,36.63892,-87.3733,3.0,2.0,1734.0,172.43367935409458,0.36,0.36,acres,298000,1694,299000.0
TN,Oneida,Hc Smith Dr,37841,36.506668,-84.54337,3.0,2.0,2206.0,74.75067996373527,1.1,1.1,acres,146900,1994,164900.0
TN,Bristol,Wimberly Way,37620,36.567654,-82.25001,3.0,3.0,2540.0,153.53740157480314,0.4,0.4,acres,388500,2299,389985.0
TN,Crossville,Critter Crossing Rd,38572,35.806053,-85.10746,3.0,2.0,1930.0,139.89637305699483,6.33,6.33,acres,266000,1263,270000.0
TN,Dandridge,Island Douglas Lake,37725,35.97253,-83.537186,nan,nan,nan,nan,7.5,7.5,acres,125700,802,250000.0
TN,Morristown,Hemlock Cir,37814,36.183735,-83.400314,3.0,3.0,1980.0,156.5151515151515,0.38,0.38,acres,nan,nan,309900.0
TN,Brownsville,E Sunset Cir,38012,35.591103,-89.2785,3.0,2.0,1354.0,130.72378138847859,0.6244260789715336,0.6244260789715336,acres,139800,1425,177000.0
TN,Sevierville,Waldens Creek Rd,37862,35.782528,-83.643555,3.0,2.0,1456.0,186.8131868131868,0.6,0.6,acres,nan,nan,272000.0
TN,Sevierville,E Main St,37862,35.868355,-83.56198,3.0,2.0,1032.0,193.7984496124031,4791.6,0.11000000000000001,sqft,nan,nan,200000.0
TN,Dyersburg,Sampson Ave,38024,36.035637,-89.380875,3.0,3.0,10716.0,27.053004852556924,1.6,1.6,acres,279400,3200,289900.0
TN,Calhoun,Athens Rd,37309,35.247826,-84.67516,nan,nan,nan,nan,34.61,34.61,acres,nan,nan,225000.0
TN,Columbia,Campbellsville Pike,38401,35.58414,-87.05591,4.0,5.0,4871.0,400.32847464586325,16.58,16.58,acres,1936200,7988,1950000.0
TN,Chattanooga,Glass St,37406,35.06535,-85.248375,3.0,2.0,2755.0,81.63339382940109,1.39,1.39,acres,214900,2600,224900.0
TN,Baxter,Bethany Rd,38544,36.18638,-85.69857,nan,nan,nan,nan,5.12,5.12,acres,nan,nan,29900.0
TN,Lebanon,Winwood Dr,37087,36.206062,-86.33856,3.0,2.0,2050.0,267.8048780487805,0.8800000000000001,0.8800000000000001,acres,547400,1991,549000.0
TN,Newport,North St,37821,35.975033,-83.177475,4.0,2.0,2200.0,88.6359090909091,9147.6,0.21000000000000002,sqft,nan,nan,194999.0
TN,Knoxville,Hiawassee Ave,37917,36.001286,-83.93382,3.0,3.0,2163.0,173.37031900138697,7405.2,0.16999999999999998,sqft,nan,nan,375000.0
TN,Maryville,Ridgeview Dr,37801,35.755512,-84.063805,3.0,2.0,1196.0,158.77926421404683,0.55,0.55,acres,nan,nan,189900.0
TN,Lebanon,Berea Church Rd,37087,36.281548,-86.35746,3.0,2.0,1604.0,249.3142144638404,5.01,5.01,acres,377800,1904,399900.0
TN,Hixson,Caramel Cir,37343,35.195717,-85.174805,3.0,2.0,1680.0,163.63095238095238,0.28,0.28,acres,267000,1949,274900.0
TN,Morristown,Robertson Rd,37813,36.191174,-83.25142,4.0,3.0,3048.0,287.0734908136483,10.24,10.24,acres,867600,1500,875000.0
TN,Dayton,Rhea County Hwy,37321,35.535603,-84.975105,2.0,2.0,1282.0,187.12948517940717,2.29,2.29,acres,241300,1500,239900.0
TN,Harrison,Blue Springs Rd,37341,35.219997,-85.06876,4.0,4.0,3279.0,134.18725221103995,1.6,1.6,acres,439500,2500,440000.0
TN,Cosby,Ball Hollow Rd,37722,35.801544,-83.27684,3.0,2.0,1344.0,167.41071428571428,2.4,2.4,acres,nan,nan,225000.0
TN,Mt Carmel,Birch St,37645,36.544403,-82.658745,3.0,2.0,1354.0,169.1285081240768,0.25,0.25,acres,227000,1849,229000.0
TN,Sweetwater,Sweetwater Vonore Rd,37874,35.60281,-84.43967,4.0,2.0,2303.0,69.43117672600955,4.79,4.79,acres,nan,nan,159900.0
TN,Greeneville,Fry St,37745,36.17592,-82.820984,4.0,2.0,2144.0,72.29477611940298,0.4,0.4,acres,142800,2294,155000.0
TN,Moscow,McKinstry Rd,38057,35.105217,-89.41264,2.0,2.0,nan,nan,10.09,10.09,acres,208700,1294,209900.0
TN,Hixson,Windbrook Ln,37343,35.15343,-85.202126,5.0,3.0,3125.0,164.8,0.46,0.46,acres,513600,2995,515000.0
TN,Chattanooga,Winter Garden Dr,37421,35.028866,-85.09137,4.0,6.0,2480.0,173.38709677419354,0.32,0.32,acres,418300,2589,430000.0
TN,Copperhill,Spruce Ct,37317,35.038143,-84.38377,2.0,1.0,0.0,nan,3049.2,0.06999999999999999,sqft,nan,1200,59900.0
TN,Bluff City,Elizabethton Hwy,37618,36.449085,-82.27138,3.0,2.0,1518.0,131.62055335968378,0.3,0.3,acres,199500,1900,199800.0
TN,Clifton,Culps Bend Rd,38425,35.4625,-88.001205,5.0,2.0,2780.0,129.49640287769785,13.64,13.64,acres,338500,1895,360000.0
TN,Maryville,Harrisdale St,37801,35.76204,-83.99375,2.0,2.0,1792.0,125.55803571428571,0.33999999999999997,0.33999999999999997,acres,nan,nan,225000.0
TN,Chattanooga,Mary Walker Pl,37411,35.050095,-85.247635,5.0,2.0,1920.0,148.38541666666666,0.67,0.67,acres,274200,1999,284900.0
TN,Pegram,Deerfoot Dr,37143,36.169304,-87.05041,3.0,2.0,1152.0,228.64583333333334,0.9099999999999999,0.9099999999999999,acres,249200,1900,263400.0
TN,Chattanooga,Alta Vista Dr,37411,35.02319,-85.25556,4.0,2.0,1782.0,193.6026936026936,0.25,0.25,acres,333100,2100,345000.0
TN,Lebanon,Academy Rd,37087,36.28897,-86.436,3.0,3.0,3633.0,371.5937241948803,15.57,15.57,acres,1340700,4477,1350000.0
TN,Jamestown,Little Crab Rd #W/O,38556,36.4785,-85.03885,nan,nan,nan,nan,25.5,25.5,acres,nan,nan,95000.0
TN,Georgetown,No Pone Rd NW,37336,35.29701,-84.89246,3.0,3.0,2640.0,177.65151515151516,1.01,1.01,acres,nan,nan,469000.0
TN,Johnson City,Eastwood Dr,37604,36.28605,-82.382126,3.0,2.0,1882.0,119.28799149840596,0.4,0.4,acres,224200,1900,224500.0
TN,Franklin,Cottonwood Cir,37069,35.97501,-86.90633,3.0,3.0,3000.0,283.333,0.25,0.25,acres,851300,3999,849999.0
TN,Butler,Karl Pleasant Ln,37640,36.38961,-81.96905,4.0,2.0,1920.0,103.64583333333333,0.35,0.35,acres,181600,2749,199000.0
TN,Lenoir City,Highway 70 W,37771,35.838463,-84.298546,2.0,1.0,884.0,214.93212669683257,4791.6,0.11000000000000001,sqft,nan,nan,190000.0
TN,Sparta,Duck Pond Rd,38583,35.98495,-85.51064,3.0,3.0,1745.0,0.0,5.0,5.0,acres,nan,nan,0.0
TN,Greenbrier,Lynwood Dr,37073,36.41349,-86.78654,3.0,2.0,1445.0,213.840830449827,0.4,0.4,acres,301600,2045,309000.0
TN,Cosby,Breeden Way,37722,35.85658,-83.29549,nan,nan,nan,nan,5.1899999999999995,5.1899999999999995,acres,nan,2500,139900.0
TN,Murfreesboro,Shafer Dr,37128,35.819645,-86.454315,3.0,2.0,1640.0,255.4878048780488,6098.4,0.13999999999999999,sqft,412000,2064,419000.0
TN,Henderson,Cedarfield Ln,38340,35.47445,-88.56617,4.0,3.0,nan,nan,27.5,27.5,acres,546200,4124,579900.0
TN,Lascassas,Rocky Hill Rd,37085,35.975372,-86.36015,nan,nan,nan,nan,25.0,25.0,acres,nan,1969,375000.0
TN,Sparta,Griffintown Rd,38583,35.969826,-85.65137,3.0,2.0,1456.0,178.50274725274724,6.44,6.44,acres,nan,nan,259900.0
TN,Kingsport,Glasgow Station Rd,37664,36.449448,-82.56796,3.0,3.0,2247.0,287.0493991989319,0.75,0.75,acres,644700,3490,645000.0
TN,Newport,Applewood Rd,37821,35.944923,-83.26255,3.0,2.0,1248.0,143.42948717948718,4.31,4.31,acres,174300,897,179000.0
TN,Oak Ridge,Canterbury Rd,37830,36.02797,-84.21043,5.0,3.0,2524.0,158.47860538827257,0.8,0.8,acres,nan,nan,400000.0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
TN,Decaturville,Dunbar Rd,38329,35.48856,-88.13017,4.0,2.0,1428.0,80.53221288515407,2.0,2.0,acres,103200,1394,115000.0
TN,Bristol,Broad St APT 179,37620,36.58168,-82.22438,3.0,2.0,2176.0,78.07904411764706,nan,nan,nan,nan,nan,169900.0
TN,Knoxville,Washington Pike,37917,35.99811,-83.918304,5.0,2.0,2808.0,106.48148148148148,10018.8,0.22999999999999998,sqft,nan,nan,299000.0
TN,Sharps Chapel,Russell Brothers Rd,37866,36.294155,-83.88898,nan,nan,nan,nan,2.35,2.35,acres,nan,nan,39900.0
TN,Knoxville,Parkview Ave,37914,35.98544,-83.892746,4.0,2.0,2888.0,129.84764542936287,6098.4,0.13999999999999999,sqft,nan,nan,375000.0
TN,Ooltewah,Wellesley Dr #201,37363,35.052322,-85.082855,5.0,3.0,3403.0,157.6303261827799,0.25,0.25,acres,nan,2100,536416.0
TN,Gallatin,Shimmering Way,37066,36.36216,-86.35898,4.0,4.0,4612.0,292.714657415438,0.93,0.93,acres,1340600,5354,1350000.0
TN,Sevierville,Allensville Rdg,37876,35.890026,-83.54621,3.0,2.0,1176.0,225.25510204081633,0.26,0.26,acres,nan,nan,264900.0
TN,Manchester,Summitville Rd,37355,35.560543,-85.99289,3.0,1.0,1456.0,93.33791208791209,1.21,1.21,acres,130600,1400,135900.0
